,name,artist,duration,key,mode,beats,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,popularity,URI
1070,Lava Glaciers (feat. Childish Gambino),Riff Raff,232410,8,0,4,0.691,0.425,0.929,1.37e-06,0.313,-6.085,0.402,0.433,175.586,38,spotify:track:7tqXYKq8L6qcPLMP08FmMA
1071,Tip Toe Wing In My Jawwwdinz,Riff Raff,244000,9,0,4,0.235,0.914,0.408,0.0,0.134,-7.56,0.0808,0.0891,119.964,43,spotify:track:72umswj0Jlu9EVT5uoL2hl
1072,Maybe You Love Me (feat. Mike Posner),Riff Raff,177143,4,0,4,0.116,0.604,0.903,0.0,0.361,-2.666,0.138,0.225,167.919,23,spotify:track:4IFYzPdwVf423yntbRfHpk
1073,Aquaberry Dolphin (feat. Mac Miller),Riff Raff,134634,7,1,4,0.00171,0.802,0.623,4.79e-06,0.626,-6.487,0.115,0.134,164.182,37,spotify:track:6jWOsMGwl2eX0D7yuEGAZv
1074,The Bloomingdales At Windshire Palace (skit),Riff Raff,103750,7,1,3,0.798,0.478,0.576,0.0,0.195,-6.281,0.182,0.536,143.487,16,spotify:track:1VgR2scr8nBNtQdI3KdUx9
1075,Time,Riff Raff,219231,11,0,4,0.084,0.833,0.744,0.0158,0.108,-5.729,0.0526,0.721,103.999,23,spotify:track:548HgdY0120S7WZT6DVADC
1076,How To Be The Man,Riff Raff,173077,11,0,4,0.0817,0.921,0.771,0.0,0.099,-5.344,0.146,0.645,91.0,32,spotify:track:1mA8Hn0GqjmmJgO3EsTvPk
1077,Cool It Down (feat. Amber Coffman),Riff Raff,201064,4,0,4,0.142,0.793,0.886,3.03e-06,0.136,-3.898,0.151,0.54,93.507,23,spotify:track:2MQHY4gblnmVDjejY7AaYJ
1078,VIP Pass To My Heart,Riff Raff,214000,0,1,4,0.0511,0.754,0.758,0.679,0.0811,-6.136,0.0289,0.449,119.996,21,spotify:track:59qdvTuHo3s8LdE3HZAA1Q
1079,How To Be The Man (feat. Slim Thug & Paul Wall) - Houston Remix,Riff Raff,258462,11,0,4,0.0626,0.887,0.777,2.77e-06,0.193,-5.05,0.0888,0.668,91.016,36,spotify:track:7oATHcbd3jTUof55Zlfkeh
1080,Ace of Spades,Riff Raff,206769,6,1,4,0.0177,0.87,0.673,0.00016,0.111,-8.721,0.14,0.864,129.99,16,spotify:track:1NjKjcKbrPg9Q37X19ZTlp
1081,Deion Sandals,Riff Raff,130000,0,0,4,0.00643,0.947,0.604,0.0,0.0911,-8.981,0.138,0.197,130.087,19,spotify:track:3hPkabXx2h35fwJG1Abtoq
1082,Obtuse Angle,Riff Raff,206155,9,0,4,0.145,0.657,0.905,0.0,0.173,-4.122,0.057,0.792,124.984,16,spotify:track:6Q8EAKKt53UlfXyrC9hNOf
1083,Larry Bird,Riff Raff,161093,8,1,4,0.507,0.808,0.431,0.00917,0.0649,-13.836,0.409,0.752,166.091,18,spotify:track:3bpEKv2yAsMjipSx3j2riX
1084,King of the Jungle,SahBabii,207933,1,1,4,0.351,0.691,0.643,0.0,0.715,-9.825,0.274,0.28,123.796,37,spotify:track:5YOrFU8EDq6XPQcmAsrADS
1085,Purple Ape (feat. 4orever),SahBabii,192747,3,0,4,0.203,0.729,0.541,2.88e-05,0.196,-10.205,0.129,0.384,134.996,53,spotify:track:1FGx3ikPF22FtUYWMzsZ82
1086,Pull Up Wit Ah Stick (feat. Loso Loaded),SahBabii,228907,1,1,4,0.085,0.752,0.619,0.0,0.107,-8.156,0.0864,0.386,80.517,51,spotify:track:1L0M8Uj3aI6IQQNi6Nghvn
1087,Cracks & Crevices,SahBabii,208013,6,0,4,0.709,0.82,0.503,0.0,0.101,-9.828,0.249,0.367,130.043,41,spotify:track:1TJzcKzED6G9pJWaqkUPC5
1088,Marsupial Superstars (feat. T3),SahBabii,192185,0,1,4,0.14,0.729,0.57,1.71e-05,0.0828,-11.89,0.0978,0.0897,139.002,44,spotify:track:4aI97Lvwi8jkov8IYai3Ob
1089,Anime World,SahBabii,194361,6,0,4,0.342,0.738,0.489,3.12e-06,0.488,-8.911,0.135,0.423,81.05,57,spotify:track:77MhMKDCBu2XNs1Dzu2AK6
1090,Sunny Days (feat. T3),SahBabii,174775,3,1,4,0.169,0.814,0.648,9.69e-06,0.0713,-6.773,0.142,0.452,155.04,50,spotify:track:0JS9sWdEGk729ILCGCsDyM
1091,THat Part,ScHoolboy Q,313573,6,0,4,0.0855,0.927,0.535,0.0,0.136,-7.59,0.0911,0.336,112.96,66,spotify:track:2yJ9GVCLMmzBBfQAnfzlwr
1092,Groovy Tony / Eddie Kane,ScHoolboy Q,379947,4,1,4,0.0616,0.47,0.825,0.000216,0.104,-4.562,0.235,0.323,166.286,49,spotify:track:1MY4HVXfBkUg1mUjmCjznI
1093,Ride Out,ScHoolboy Q,287360,3,0,4,0.0315,0.629,0.892,0.0,0.135,-5.254,0.122,0.448,72.015,50,spotify:track:2glfyBSK3wqoumtEVN1F07
1094,Dope Dealer,ScHoolboy Q,222147,1,1,4,0.048,0.786,0.569,0.0,0.119,-5.461,0.125,0.288,82.027,59,spotify:track:7pda6TLAbVGxUjIUtbiNt0
1095,JoHn Muir,ScHoolboy Q,219027,2,1,4,0.08,0.683,0.921,1.46e-06,0.225,-4.833,0.227,0.625,160.088,57,spotify:track:7sr74Bz3GBTNMQe1m4F5Ut
1096,Tookie Knows II,ScHoolboy Q,285347,2,1,4,0.264,0.852,0.486,0.0,0.145,-7.823,0.189,0.138,115.013,54,spotify:track:3mViCAKDSnEoGijjbmcQYA
1097,There He Go,ScHoolboy Q,200130,1,1,4,0.451,0.835,0.754,0.0,0.107,-7.182,0.318,0.83,144.115,53,spotify:track:58YBY8OiX56vQhcHUgul9m
1098,Hands on the Wheel (feat. Asap Rocky),ScHoolboy Q,197132,1,0,4,0.0166,0.646,0.784,0.0,0.0721,-7.471,0.108,0.179,127.839,62,spotify:track:78JKJfKsqgeBDBF58gv1SF
1099,Oxy Music,ScHoolboy Q,227811,11,1,4,0.181,0.832,0.744,0.00258,0.0612,-5.721,0.239,0.737,122.894,42,spotify:track:7nyrGhDawkns2VxJalJHwt
1100,Tookie Knows,ScHoolboy Q,85943,4,0,4,0.00216,0.661,0.853,0.000128,0.547,-6.516,0.271,0.537,143.997,34,spotify:track:5AbJ6SuJq27PKbceqBiVgQ
1101,Druggys Wit Hoes Again (feat. Ab Soul),ScHoolboy Q,219034,1,1,4,0.0332,0.824,0.573,0.0,0.0858,-7.436,0.257,0.496,139.87,48,spotify:track:4vpNOBwJSl8HA3pLXY6c8U
1102,NigHtmare on Figg St,ScHoolboy Q,216178,0,1,4,0.0747,0.51,0.568,0.0,0.136,-7.574,0.431,0.271,141.73,38,spotify:track:6AHcUjTrUGJziDPOATLydF
1103,2 Raw (feat. Jay Rock),ScHoolboy Q,278744,8,1,4,0.099,0.553,0.814,0.0,0.532,-7.821,0.199,0.546,145.914,36,spotify:track:1TMtBFtsynfuzSWNO9mGAd
1104,Gangsta,ScHoolboy Q,231773,7,1,4,0.113,0.644,0.935,0.0,0.422,-3.888,0.345,0.603,128.958,52,spotify:track:2dUkCUXXoknwsLwuGaL4bA
1105,Los Awesome,ScHoolboy Q,252840,1,1,4,0.159,0.613,0.826,0.0,0.0724,-4.644,0.276,0.855,81.971,45,spotify:track:7sycKW6BGv7eTXVdtWkqom
1106,Collard Greens,ScHoolboy Q,299960,11,1,4,0.025,0.825,0.575,9.94e-06,0.205,-4.87,0.0633,0.65,153.954,72,spotify:track:0zO8ctW0UiuOefR87OeJOZ
1107,What They Want,ScHoolboy Q,267200,8,1,4,0.519,0.82,0.743,0.0,0.116,-6.776,0.313,0.812,114.994,54,spotify:track:3p2x3UD9wz9yt3gtftKwT0
1108,Hoover Street,ScHoolboy Q,396373,1,1,4,0.0388,0.614,0.783,0.0,0.214,-6.573,0.321,0.335,79.045,44,spotify:track:4fUeGY1jGkgtx11tuqbDlq
1109,Studio,ScHoolboy Q,278067,8,0,3,0.0507,0.709,0.589,0.0,0.0585,-7.776,0.0433,0.58,133.922,67,spotify:track:29gsi1zZrZxdStACmTQB0Z
1110,Prescription/Oxymoron,ScHoolboy Q,429667,11,0,4,0.0495,0.531,0.91,0.00872,0.105,-5.397,0.435,0.376,119.997,46,spotify:track:3ljBzccXOpkHcGejRzHVjK
1111,The Purge,ScHoolboy Q,294053,10,0,4,0.035,0.622,0.641,0.0,0.259,-6.76,0.464,0.387,168.326,49,spotify:track:1oQJ26nHHgHh45WqyA59GF
1112,Blind Threats,ScHoolboy Q,269653,8,0,4,0.306,0.694,0.857,0.0,0.175,-8.251,0.304,0.457,94.026,45,spotify:track:3BKLZpsKsymeFquQWUjhGx
1113,Hell Of A Night,ScHoolboy Q,272453,2,0,4,0.377,0.652,0.836,0.0,0.138,-7.179,0.153,0.162,123.946,61,spotify:track:5DOR49R0fehoBmyNL8m4sN
1114,Break The Bank,ScHoolboy Q,354853,5,0,4,0.134,0.575,0.81,5.45e-06,0.372,-5.824,0.0739,0.409,80.34,58,spotify:track:5rk3EqsP1iHuQn5tkC1Qw0
1115,Man Of The Year,ScHoolboy Q,216013,3,1,4,0.00536,0.749,0.865,0.0,0.198,-5.228,0.0413,0.371,111.914,71,spotify:track:5SsR3wtCOafDmZgvIdRhSm
1116,Grooveline Pt. 2,ScHoolboy Q,258373,6,0,4,0.0766,0.75,0.558,2.13e-05,0.371,-8.628,0.203,0.411,140.146,43,spotify:track:1eQ6ky8AGbsKIZe2wXKauq
1117,Fuck LA,ScHoolboy Q,200613,9,1,4,0.0618,0.951,0.597,0.0,0.102,-6.836,0.125,0.462,135.003,47,spotify:track:68Sxbmub4GZAF48w49CZDA
1118,Shells (feat. Lil Uzi Vert),Shabazz PBG,217208,1,1,4,0.00204,0.853,0.438,4.43e-06,0.101,-9.146,0.204,0.151,126.05,53,spotify:track:2VAy62WE92X27A7QKvZ1Gd
1119,Bathing Ape (feat. OhGeesy & Fenix Flexin),Shoreline Mafia,182040,11,0,4,0.027,0.798,0.645,0.0,0.112,-6.213,0.123,0.304,94.975,55,spotify:track:6fxewok2R0FC59iIuXe42w
1120,Occupied (feat. Rob Vicious & Fenix Flexin),Shoreline Mafia,147627,7,1,4,0.0548,0.844,0.723,0.0,0.15,-4.139,0.246,0.552,85.011,52,spotify:track:12bXacZZxwe6qkKwlm43a7
1121,"Moving Work (feat. Fenix Flexin, Rob Vicious & OhGeesy)",Shoreline Mafia,163707,8,1,4,0.0645,0.861,0.64,0.0,0.166,-6.895,0.129,0.371,97.998,59,spotify:track:7iocPVdWe7uLfwOELdf0BR
1122,Pressure (feat. OhGeesy & Fenix Flexin),Shoreline Mafia,164400,0,1,4,0.164,0.749,0.755,1.22e-05,0.176,-5.875,0.141,0.323,102.973,63,spotify:track:7oW5YZZVeesParmVY7gx6s
1123,Ride Around (feat. Master Kato),Shoreline Mafia,155253,1,1,4,0.0172,0.831,0.608,0.0,0.109,-5.551,0.0564,0.14,163.953,46,spotify:track:2H4qYx2YFuttTfs8OvaLKQ
1124,Homicide (feat. BandGang Lonnie Bands & OhGeesy),Shoreline Mafia,145427,1,1,4,0.0303,0.856,0.526,0.0,0.103,-6.51,0.374,0.112,99.958,59,spotify:track:2HIAaSwG4TIXiQr4alxXYk
1125,Pistol Love (feat. Rob Vicious),Shoreline Mafia,152267,9,1,4,0.056,0.701,0.57,0.0,0.268,-5.445,0.255,0.183,139.897,41,spotify:track:10rO9x8sf0DkRwm5ehkKeD
1126,Molly Water (feat. Fenix Flexin & OhGeesy),Shoreline Mafia,176453,5,1,4,0.121,0.817,0.646,0.0,0.0948,-7.871,0.305,0.666,98.031,59,spotify:track:4rd0Bdyo4PIN5KYef0m9uD
1127,Wings,Shoreline Mafia,144080,4,0,4,0.029,0.927,0.607,0.0,0.104,-5.372,0.19,0.364,101.999,69,spotify:track:0MdSezTbC54SIPQkXrvHrp
1128,Mind Right (feat. Warhol.SS),Shoreline Mafia,224413,8,1,4,0.0706,0.954,0.522,0.0,0.112,-7.032,0.366,0.439,105.044,61,spotify:track:0ldvmjY7KZIdGE3wmG8H5P
1129,Chandelier (feat. Curren$y),Shoreline Mafia,212333,8,0,4,0.0735,0.841,0.559,0.0165,0.103,-7.284,0.307,0.573,94.949,60,spotify:track:0doPjH3V2qKDUKjfpW3k92
1130,Wake Me Up In Traffic (feat. 03 Greedo and Drakeo the Ruler),Shoreline Mafia,309187,1,1,4,0.00231,0.745,0.633,0.0,0.102,-6.873,0.0342,0.208,98.037,57,spotify:track:7zZTXP1SZWituBpo0AgxkY
1131,C Notes (feat. Fenix Flexin & Ohgeesy),Shoreline Mafia,145455,3,0,4,0.103,0.795,0.644,0.0,0.117,-7.883,0.237,0.465,164.988,53,spotify:track:0dmGOYyUrdPrXuV08jvsl6
1132,Dear God,Shoreline Mafia,157975,1,1,4,0.0153,0.725,0.665,0.0,0.118,-8.497,0.225,0.239,157.994,49,spotify:track:6pHdpKPWzVbmHgE0b7ACZm
1133,Traplantic,Shoreline Mafia,131202,1,1,4,0.000601,0.856,0.545,0.000973,0.147,-10.888,0.253,0.049,161.0,50,spotify:track:6ymdTUcJygnxQcRDXDRG5F
1134,Drug Dealer,Sir Michael Rocks,182750,8,0,4,0.00704,0.749,0.689,0.0,0.163,-6.193,0.188,0.68,158.052,22,spotify:track:30lK7n1G8zyv9cBpgS2yXo
1135,Lost Boys,Sir Michael Rocks,339999,1,1,4,0.0161,0.719,0.569,0.0,0.136,-6.896,0.299,0.438,160.053,47,spotify:track:53C1cEmECQhFybYyArzBBO
1136,Fuck Seaworld,Sir Michael Rocks,165999,6,0,4,0.063,0.753,0.748,0.0,0.106,-7.922,0.206,0.762,92.951,15,spotify:track:5bpFiKJRR7V3hnPcmQ7EbD
1137,Redrum,Skepta,235707,10,0,4,0.191,0.85,0.844,0.00254,0.13,-6.303,0.101,0.0827,140.035,58,spotify:track:19xuCobFr8orZ8BgPJYgd8
1138,Numbers,Skepta,198449,11,0,4,0.395,0.953,0.4,0.00254,0.0943,-7.963,0.196,0.259,120.057,46,spotify:track:1BHquBolJN628btHI6X0vq
1139,Red Bottoms,Smokepurpp,161004,4,0,4,0.00361,0.524,0.84,0.0,0.154,-4.556,0.0317,0.0397,155.034,59,spotify:track:7BJ33p5i27eytzaxmDZOc7
1140,Stevie,Smokepurpp,121931,10,0,4,0.239,0.828,0.645,0.0,0.13,-5.346,0.125,0.883,126.002,59,spotify:track:7nmiOYHgh92yGLTFAzP5OA
1141,All For Me (feat. Trippie Redd),Smokepurpp,116074,2,1,4,0.159,0.627,0.826,0.0,0.255,-4.162,0.285,0.647,76.769,56,spotify:track:50O9vP4ldt0j9gi6774Ret
1142,Past The Moon Interlude,Smokepurpp,141681,0,1,4,0.00709,0.51,0.749,0.00143,0.616,-6.048,0.0386,0.078,83.008,53,spotify:track:5JEzvQM7HllnC2U3FZocya
1143,Floor Seats - Yet,Smokepurpp,261496,1,1,4,0.000978,0.761,0.459,0.0,0.108,-6.536,0.346,0.175,117.29,55,spotify:track:2HE1lry8NZ8gPuxQ0pDy3W
1144,Baguettes (feat. Gunna),Smokepurpp,166000,7,1,4,0.109,0.861,0.63,0.0,0.0955,-8.953,0.0518,0.75,139.956,53,spotify:track:44vw9JyAvl32lVEEyHN5xw
1145,Trap Ye Season 2,Southside,175669,8,0,4,0.0581,0.759,0.834,0.0,0.152,-5.761,0.308,0.45,153.055,24,spotify:track:2PWkXevwM5c9qLQ12tZqBh
1146,Ain't Doin That,Playboi Carti,172500,1,1,4,0.112,0.765,0.54,0.0,0.122,-6.726,0.089,0.223,106.021,53,spotify:track:7si3FzQV7xcFvmdDQ57ZVt
1147,Possesed,SpaceGhostPurrp,184256,5,0,4,0.0595,0.586,0.368,0.0,0.283,-16.594,0.232,0.34,143.677,19,spotify:track:0MixOzyWif4sCypJb1cTDd
1148,Underground,SpaceGhostPurrp,289921,5,0,4,0.299,0.703,0.522,0.0,0.159,-16.038,0.0468,0.429,117.246,20,spotify:track:7HT3Ga04dbdLGh4lMgPMaX
1149,Vamp City,SpaceGhostPurrp,198687,10,1,4,0.134,0.764,0.821,0.0,0.784,-5.466,0.385,0.698,121.484,18,spotify:track:4Rfu30XJhmCmAJQCJz6txX
1150,C.R.E.a.M.,SpaceGhostPurrp,141140,0,0,4,0.274,0.645,0.915,0.0,0.718,-5.461,0.241,0.373,137.079,10,spotify:track:2zAQX4ccN7Y6cS1NP5M8Pw
1151,M.I.A,SpaceGhostPurrp,252395,1,1,3,0.124,0.791,0.845,0.0,0.236,-7.319,0.306,0.68,137.097,11,spotify:track:4qdwJLR0cehoexKYTaAdfs
1152,Cocaine,SpaceGhostPurrp,171964,1,1,4,0.252,0.52,0.932,0.0,0.633,-7.197,0.867,0.499,173.841,9,spotify:track:7xVi6I1bXOqMBQ73ohFfC7
1153,Florida Boy,SpaceGhostPurrp,241972,11,0,4,4.26e-05,0.895,0.569,0.0163,0.129,-9.237,0.358,0.0389,111.824,14,spotify:track:5SWP4N3CSVKljElzb98bdC
1154,Uptown Miami & South Miami,SpaceGhostPurrp,155977,11,1,4,0.0151,0.596,0.633,0.0,0.451,-6.116,0.305,0.824,179.808,10,spotify:track:6yYTLxGCyd8gEKSiwm7rB3
1155,Bartender,T-Pain,238800,8,1,4,0.0611,0.675,0.394,0.0,0.214,-8.539,0.133,0.405,104.987,69,spotify:track:5kxddRG1RZaZROadk7iC4D
1156,Buy U a Drank (Shawty Snappin'),T-Pain,227960,1,1,4,0.0108,0.451,0.55,0.0,0.0737,-8.137,0.262,0.594,80.001,76,spotify:track:2aIdVb8v9KTpEZnftkz2mD
1157,Sounds Bad - Main Version - Explicit,T-Pain,306133,8,1,4,0.00144,0.754,0.571,6.25e-05,0.144,-6.468,0.0301,0.242,94.98,28,spotify:track:7bSlzHTcbImNAxzDoji718
1158,Last Memory,Takeoff,162133,1,0,4,0.175,0.854,0.708,0.0,0.241,-5.805,0.244,0.172,118.032,63,spotify:track:1fvCggAYrW0VtCljtqv4h2
1159,Casper,Takeoff,197079,1,1,4,0.525,0.921,0.607,1.12e-06,0.123,-7.397,0.209,0.753,140.071,73,spotify:track:1B4gJRq61xTs6r1O0Uq2iY
1160,Insomnia,Takeoff,164899,1,1,4,0.0573,0.904,0.627,0.0,0.108,-6.186,0.103,0.555,139.984,59,spotify:track:0ZeAEOI1A33pYLNbSS4VFQ
1161,CHOPPA DOWN,Thouxanbanfauni,204265,8,1,4,0.0395,0.929,0.464,1.56e-05,0.192,-7.4,0.385,0.175,93.936,43,spotify:track:4d21eC3M2dH7UM9DVv4PQ1
1162,DJ Paul & HCP Freestyle,Three 6 Mafia,154627,1,1,4,0.646,0.869,0.81,0.000181,0.226,-9.155,0.094,0.897,124.218,17,spotify:track:1CaB5Gjn7qaEtaT2dD1kBi
1163,Sippin On Syrup,Three 6 Mafia,330427,0,1,4,0.172,0.98,0.675,0.0,0.101,-7.31,0.171,0.705,114.927,28,spotify:track:5ftV7sD0ICApsISUwiyGhy
1164,Where Is Da' Bud,Three 6 Mafia,249800,10,0,4,0.141,0.962,0.478,0.535,0.323,-7.425,0.18,0.556,114.995,34,spotify:track:0kwmsPeRpwdwOnWsN7CviT
1165,We Gon' Rumble,Three 6 Mafia,267547,1,0,4,0.0914,0.974,0.327,0.181,0.162,-9.426,0.255,0.458,115.155,17,spotify:track:0cxFJGCdl1TPBTW09Q7v4o
1166,Dis Bitch Dat Ho,Three 6 Mafia,299027,1,0,4,0.188,0.889,0.503,0.00696,0.479,-9.23,0.0937,0.169,125.241,16,spotify:track:1LjeqeVXI33oqgai0arq2G
1167,We Got Da Dope,Three 6 Mafia,159827,0,1,4,0.00705,0.892,0.606,0.0,0.1,-9.195,0.202,0.847,79.002,21,spotify:track:5DdHjrPDl6CfV6aE0iwc3C
1168,Break Da Law,Three 6 Mafia,261493,9,0,4,0.199,0.634,0.962,0.0,0.164,-4.808,0.562,0.362,158.945,21,spotify:track:46SfE6zvnEI5ZijnfGY2Id
1169,Tear Da Club Up,Three 6 Mafia,275573,7,1,4,0.0408,0.691,0.914,0.0,0.17,-4.667,0.189,0.742,152.597,19,spotify:track:0NFG5EMQxHHGDBw70vmR2X
1170,Mystic Styles,Three 6 Mafia,381000,2,0,4,0.361,0.722,0.977,0.00485,0.0959,-3.013,0.232,0.634,137.862,18,spotify:track:750IJD1PBxdWkGipTLTWjr
1171,STARGAZING,Travis Scott,270715,8,1,4,0.00947,0.487,0.789,4.05e-06,0.189,-3.69,0.044,0.0564,150.007,81,spotify:track:7wBJfHzpfI3032CSD7CE2m
1172,CAROUSEL,Travis Scott,180183,5,0,5,0.229,0.428,0.403,0.0,0.22,-5.914,0.209,0.133,95.387,71,spotify:track:7KZ5MMVgBVox9ycroB2UrI
1173,SICKO MODE,Travis Scott,312820,8,1,4,0.00513,0.834,0.73,0.0,0.124,-3.714,0.222,0.446,155.008,88,spotify:track:2xLMifQCjDGFmkHkpNLD9h
1174,R.I.P. SCREW,Travis Scott,185610,0,0,4,0.389,0.607,0.609,1.6e-05,0.111,-5.978,0.291,0.556,74.946,72,spotify:track:4SZepBIPDRwPaHIjAKwRDb
1175,STOP TRYING TO BE GOD,Travis Scott,338438,4,0,4,0.221,0.588,0.567,0.0,0.135,-3.738,0.0628,0.113,150.009,73,spotify:track:1xYpVRspgaLxdJLOTQkTjg
1176,NO BYSTANDERS,Travis Scott,218284,1,1,4,0.0204,0.731,0.811,0.0,0.411,-3.225,0.0712,0.426,147.045,77,spotify:track:6OaVWaGfhXn70ZJfdVcabn
1177,SKELETONS,Travis Scott,145588,0,0,4,0.00146,0.46,0.686,0.0,0.375,-5.948,0.0367,0.252,148.054,71,spotify:track:6NMtzpDQBTOfJwMzgMX0zl
1178,WAKE UP,Travis Scott,231964,11,0,4,0.192,0.741,0.645,0.0,0.163,-5.116,0.0963,0.488,149.07,78,spotify:track:20MuVazoNMv6xjKPnRFOxG
1179,5% TINT,Travis Scott,196138,4,0,4,0.173,0.712,0.481,0.0,0.241,-5.415,0.0487,0.062,140.0,72,spotify:track:11kDth1aKUEUMq9r1pqyds
1180,NC-17,Travis Scott,156886,2,1,4,0.0678,0.804,0.763,0.0,0.368,-5.48,0.0519,0.0585,136.052,70,spotify:track:6BJbOXDlgVAXSaq6wYFYT2
1181,ASTROTHUNDER,Travis Scott,142969,4,0,4,0.142,0.7,0.46,4.81e-05,0.111,-8.111,0.0661,0.286,151.901,73,spotify:track:4MXhiYIRDMGAuvZc5IFTwC
1182,YOSEMITE,Travis Scott,150043,0,1,4,0.283,0.785,0.554,3.4e-06,0.116,-6.571,0.0409,0.144,128.047,81,spotify:track:7lAK3oHbfEnvUQWosrMMpR
1183,CAN'T SAY,Travis Scott,198408,10,0,4,0.201,0.702,0.708,0.0,0.118,-5.366,0.0547,0.713,147.98,79,spotify:track:27a1mYSG5tYg7dmEjWBcmL
1184,WHO? WHAT!,Travis Scott,176720,10,0,4,0.0462,0.834,0.731,0.0,0.0731,-5.603,0.0566,0.681,140.001,71,spotify:track:4KYS9GK68yeuUJ8vJfPxrq
1185,BUTTERFLY EFFECT,Travis Scott,190557,11,1,4,0.0531,0.763,0.628,0.0,0.114,-5.85,0.05,0.193,140.958,83,spotify:track:2cYqizR4lgvp4Qu6IQ3qGN
1186,HOUSTONFORNICATION,Travis Scott,217828,0,0,4,0.0985,0.689,0.723,0.0,0.158,-4.052,0.0836,0.288,160.042,74,spotify:track:58TaFP5j5i9swOf584yon2
1187,COFFEE BEAN,Travis Scott,209116,5,0,4,0.0862,0.81,0.582,0.00681,0.207,-5.098,0.125,0.503,95.004,70,spotify:track:6vnfObZ4Ys70SBAtti1xZ9
1188,the ends,Travis Scott,201263,4,0,4,0.0661,0.585,0.737,0.0,0.0904,-4.121,0.191,0.0497,171.853,65,spotify:track:33zbOXJSwW7uf4VXXWow2O
1189,way back,Travis Scott,272501,0,1,4,0.222,0.396,0.554,0.0,0.612,-5.048,0.0488,0.17,117.384,69,spotify:track:2Zy7XVdxyZQB8xp5xbpJdl
1190,coordinate,Travis Scott,226397,1,1,4,0.105,0.688,0.658,1.89e-06,0.335,-4.155,0.0695,0.28,75.615,66,spotify:track:7pas6O1LYbaeChEFQBhPFU
1191,through the late night,Travis Scott,286236,5,0,4,0.36,0.744,0.589,0.0,0.119,-1.218,0.0359,0.242,127.051,72,spotify:track:1Ci4wASMY4xtKVMeHA6Sd5
1192,beibs in the trap,Travis Scott,213863,7,0,4,0.24,0.743,0.571,0.0,0.291,-6.054,0.145,0.495,119.054,73,spotify:track:0ESJlaM8CE1jRWaNtwSNj8
1193,sdp interlude,Travis Scott,191623,0,0,4,0.599,0.507,0.586,0.0544,0.118,-8.15,0.0586,0.588,108.164,62,spotify:track:4gh0ZnHzaTMT1sDga7Ek0N
1194,sweet sweet,Travis Scott,222318,0,0,4,0.0859,0.733,0.578,1.19e-06,0.403,-5.245,0.0417,0.447,142.028,65,spotify:track:01Ch5LzVStxCFPKkT1xg6k
1195,outside,Travis Scott,176488,2,1,4,0.503,0.758,0.616,0.0,0.103,-3.471,0.311,0.494,165.906,64,spotify:track:177WEvlLsCc0FzCTWslawr
1196,goosebumps,Travis Scott,243837,7,1,4,0.0847,0.841,0.728,0.0,0.149,-3.37,0.0484,0.43,130.049,86,spotify:track:6gBFPUFcJLzWGx4lenP6h2
1197,first take,Travis Scott,313909,7,1,5,0.015,0.423,0.536,0.0,0.095,-3.8,0.16,0.0895,71.313,62,spotify:track:6wwruKU956ldDyz55DZTt1
1198,pick up the phone,Young Thug,252256,7,0,4,0.114,0.711,0.739,0.0,0.226,-3.804,0.129,0.43,136.919,73,spotify:track:20dP2DaMHIAmwWAbp7peSr
1199,lose,Travis Scott,200453,7,0,4,0.307,0.832,0.557,0.0,0.176,-3.947,0.053,0.279,125.999,64,spotify:track:2AGUFka8kBWCM47h5uTlDb
1200,guidance,Travis Scott,207107,11,1,4,0.0609,0.702,0.753,1.38e-06,0.41,-2.943,0.24,0.453,139.98,61,spotify:track:2c2csx4OTYtbkzvbSTXlGY
1201,wonderful,Travis Scott,216946,1,0,4,0.0737,0.769,0.569,0.0,0.0571,-5.591,0.0786,0.612,146.062,71,spotify:track:1cZlBZwnwGPtYeRIeQcoFh
1202,Pornography,Travis Scott,231827,11,1,4,0.105,0.603,0.649,0.0,0.712,-5.887,0.117,0.343,128.815,61,spotify:track:2QeQNF182V61Im0QpjdVta
1203,Oh My Dis Side (feat. Quavo),Travis Scott,351253,1,1,4,0.352,0.459,0.623,0.0,0.131,-4.45,0.0489,0.205,126.018,67,spotify:track:2rMFawCg4BW65jzbwztXAV
1204,3500 (feat. Future & 2 Chainz),Travis Scott,461840,8,0,4,0.114,0.773,0.595,2.47e-06,0.13,-6.062,0.161,0.338,123.968,68,spotify:track:1SGt65i9AnXYdDQt1AtDRH
1205,Wasted (feat. Juicy J),Travis Scott,235680,10,0,4,0.0836,0.689,0.61,0.0,0.36,-9.004,0.217,0.119,134.923,57,spotify:track:3dtBVBClM5ms0qCBBrqpUb
1206,90210 (feat. Kacy Hill),Travis Scott,339067,9,0,4,0.113,0.402,0.526,8.33e-06,0.105,-6.741,0.0904,0.312,81.404,73,spotify:track:51EC3I1nQXpec4gDk0mQyP
1207,Pray 4 Love (feat. The Weeknd),Travis Scott,307000,1,1,4,0.2,0.629,0.578,0.0,0.151,-4.704,0.0428,0.211,79.94,64,spotify:track:2dJ4rGtsOHOgvTQawsCRtg
1208,Nightcrawler (feat. Swae Lee & Chief Keef),Travis Scott,321560,3,0,4,0.00134,0.522,0.728,0.0,0.132,-3.801,0.0323,0.18,124.045,66,spotify:track:3xby7fOyqmeON8jsnom0AT
